=== INTERLOCKING STRESS TEST SUITE ===

[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_908 | location: H_T_908
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_909 | location: H_T_909
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_910 | location: H_T_910
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_911 | location: H_T_911
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_912 | location: H_T_912
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_913 | location: H_T_913
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_914 | location: H_T_914
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_915 | location: H_T_915
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_916 | location: H_T_916
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_917 | location: H_T_917
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_918 | location: H_T_918
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_919 | location: H_T_919
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_920 | location: H_T_920
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_921 | location: H_T_921
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_922 | location: H_T_922
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_923 | location: H_T_923
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_924 | location: H_T_924
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_925 | location: H_T_925
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_926 | location: H_T_926
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_927 | location: H_T_927
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_928 | location: H_T_928
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_929 | location: H_T_929
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_930 | location: H_T_930
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_931 | location: H_T_931
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_932 | location: H_T_932
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_933 | location: H_T_933
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_934 | location: H_T_934
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_935 | location: H_T_935
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_936 | location: H_T_936
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_937 | location: H_T_937
[CONFLICT] 2026-03-16T21:07:12.249825 | FOLLOWING CONFLICT | train: NEW_938 | location: H_T_938
[CONFLICT] 2026-03-16T21:07:12.249825 | HEAD-ON CONFLICT | train: NEW_939 | location: H_T_939
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_940 | location: H_T_940
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_941 | location: H_T_941
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_942 | location: H_T_942
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_943 | location: H_T_943
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_944 | location: H_T_944
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_945 | location: H_T_945
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_946 | location: H_T_946
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_947 | location: H_T_947
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_948 | location: H_T_948
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_949 | location: H_T_949
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_950 | location: H_T_950
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_951 | location: H_T_951
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_952 | location: H_T_952
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_953 | location: H_T_953
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_954 | location: H_T_954
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_955 | location: H_T_955
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_956 | location: H_T_956
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_957 | location: H_T_957
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_958 | location: H_T_958
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_959 | location: H_T_959
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_960 | location: H_T_960
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_961 | location: H_T_961
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_962 | location: H_T_962
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_963 | location: H_T_963
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_964 | location: H_T_964
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_965 | location: H_T_965
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_966 | location: H_T_966
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_967 | location: H_T_967
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_968 | location: H_T_968
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_969 | location: H_T_969
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_970 | location: H_T_970
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_971 | location: H_T_971
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_972 | location: H_T_972
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_973 | location: H_T_973
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_974 | location: H_T_974
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_975 | location: H_T_975
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_976 | location: H_T_976
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_977 | location: H_T_977
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_978 | location: H_T_978
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_979 | location: H_T_979
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_980 | location: H_T_980
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_981 | location: H_T_981
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_982 | location: H_T_982
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_983 | location: H_T_983
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_984 | location: H_T_984
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_985 | location: H_T_985
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_986 | location: H_T_986
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_987 | location: H_T_987
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_988 | location: H_T_988
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_989 | location: H_T_989
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_990 | location: H_T_990
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_991 | location: H_T_991
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_992 | location: H_T_992
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_993 | location: H_T_993
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_994 | location: H_T_994
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_995 | location: H_T_995
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_996 | location: H_T_996
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_997 | location: H_T_997
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_998 | location: H_T_998
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_999 | location: H_T_999
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1000 | location: H_T_1000
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1001 | location: H_T_1001
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1002 | location: H_T_1002
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1003 | location: H_T_1003
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1004 | location: H_T_1004
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1005 | location: H_T_1005
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1006 | location: H_T_1006
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1007 | location: H_T_1007
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1008 | location: H_T_1008
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1009 | location: H_T_1009
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1010 | location: H_T_1010
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1011 | location: H_T_1011
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1012 | location: H_T_1012
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1013 | location: H_T_1013
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1014 | location: H_T_1014
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1015 | location: H_T_1015
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1016 | location: H_T_1016
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1017 | location: H_T_1017
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1018 | location: H_T_1018
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1019 | location: H_T_1019
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1020 | location: H_T_1020
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1021 | location: H_T_1021
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1022 | location: H_T_1022
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1023 | location: H_T_1023
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1024 | location: H_T_1024
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1025 | location: H_T_1025
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1026 | location: H_T_1026
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1027 | location: H_T_1027
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1028 | location: H_T_1028
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1029 | location: H_T_1029
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1030 | location: H_T_1030
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1031 | location: H_T_1031
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1032 | location: H_T_1032
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1033 | location: H_T_1033
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1034 | location: H_T_1034
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1035 | location: H_T_1035
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1036 | location: H_T_1036
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1037 | location: H_T_1037
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1038 | location: H_T_1038
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1039 | location: H_T_1039
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1040 | location: H_T_1040
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1041 | location: H_T_1041
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1042 | location: H_T_1042
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1043 | location: H_T_1043
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1044 | location: H_T_1044
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1045 | location: H_T_1045
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1046 | location: H_T_1046
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1047 | location: H_T_1047
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1048 | location: H_T_1048
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1049 | location: H_T_1049
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1050 | location: H_T_1050
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1051 | location: H_T_1051
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1052 | location: H_T_1052
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1053 | location: H_T_1053
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1054 | location: H_T_1054
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1055 | location: H_T_1055
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1056 | location: H_T_1056
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1057 | location: H_T_1057
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1058 | location: H_T_1058
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1059 | location: H_T_1059
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1060 | location: H_T_1060
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1061 | location: H_T_1061
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1062 | location: H_T_1062
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1063 | location: H_T_1063
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1064 | location: H_T_1064
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1065 | location: H_T_1065
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1066 | location: H_T_1066
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1067 | location: H_T_1067
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1068 | location: H_T_1068
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1069 | location: H_T_1069
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1070 | location: H_T_1070
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1071 | location: H_T_1071
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1072 | location: H_T_1072
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1073 | location: H_T_1073
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1074 | location: H_T_1074
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1075 | location: H_T_1075
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1076 | location: H_T_1076
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1077 | location: H_T_1077
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1078 | location: H_T_1078
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1079 | location: H_T_1079
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1080 | location: H_T_1080
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1081 | location: H_T_1081
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1082 | location: H_T_1082
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1083 | location: H_T_1083
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1084 | location: H_T_1084
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1085 | location: H_T_1085
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1086 | location: H_T_1086
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1087 | location: H_T_1087
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1088 | location: H_T_1088
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1089 | location: H_T_1089
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1090 | location: H_T_1090
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1091 | location: H_T_1091
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1092 | location: H_T_1092
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1093 | location: H_T_1093
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1094 | location: H_T_1094
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1095 | location: H_T_1095
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1096 | location: H_T_1096
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1097 | location: H_T_1097
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1098 | location: H_T_1098
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1099 | location: H_T_1099
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1100 | location: H_T_1100
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1101 | location: H_T_1101
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1102 | location: H_T_1102
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1103 | location: H_T_1103
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1104 | location: H_T_1104
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1105 | location: H_T_1105
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1106 | location: H_T_1106
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1107 | location: H_T_1107
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1108 | location: H_T_1108
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1109 | location: H_T_1109
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1110 | location: H_T_1110
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1111 | location: H_T_1111
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1112 | location: H_T_1112
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1113 | location: H_T_1113
[CONFLICT] 2026-03-16T21:07:12.250824600 | HEAD-ON CONFLICT | train: NEW_1114 | location: H_T_1114
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1115 | location: H_T_1115
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1116 | location: H_T_1116
[CONFLICT] 2026-03-16T21:07:12.250824600 | FOLLOWING CONFLICT | train: NEW_1117 | location: H_T_1117
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1118 | location: H_T_1118
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1119 | location: H_T_1119
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1120 | location: H_T_1120
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1121 | location: H_T_1121
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1122 | location: H_T_1122
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1123 | location: H_T_1123
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1124 | location: H_T_1124
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1125 | location: H_T_1125
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1126 | location: H_T_1126
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1127 | location: H_T_1127
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1128 | location: H_T_1128
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1129 | location: H_T_1129
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1130 | location: H_T_1130
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1131 | location: H_T_1131
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1132 | location: H_T_1132
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1133 | location: H_T_1133
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1134 | location: H_T_1134
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1135 | location: H_T_1135
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1136 | location: H_T_1136
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1137 | location: H_T_1137
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1138 | location: H_T_1138
[CONFLICT] 2026-03-16T21:07:12.251824400 | FOLLOWING CONFLICT | train: NEW_1139 | location: H_T_1139
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1140 | location: H_T_1140
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1141 | location: H_T_1141
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1142 | location: H_T_1142
[CONFLICT] 2026-03-16T21:07:12.251824400 | HEAD-ON CONFLICT | train: NEW_1143 | location: H_T_1143
